1.2.3.031,1.3.0.xxx,
128,128, This number should be the number of following lines
Number of COMIS iterations,<DELETE>,
Opening Factor Multiplier for COMIS Venting Modulation,Opening Factor Multiplier for Venting Modulation,
Inside Temp Setpoint for COMIS Venting,Inside Temp Setpoint for AirflowNetwork Venting,
Air Flow from FromZone to ToZone through COMIS Link,AirflowNetwork Volume Flow Rate from Node 2 to 1,
Air Flow from ToZone to FromZone through COMIS Link,AirflowNetwork Volume Flow Rate from Node 1 to 2,
Wind pressure,AirflowNetwork Wind pressure,
ADS Node Temperature,AirflowNetwork Node Temperature,
ADS Node Humidity Ratio,AirflowNetwork Node Humidity Ratio,
ADS Node Total Pressure,AirflowNetwork Node Total Pressure,
ADS Node Reference Pressure,AirflowNetwork Node Reference Pressure,
ADS Linkage Mass Flow Rate,AirflowNetwork Mass Flow Rate from Node 1 to 2,
ADS Linkage Mass Flow Rate,AirflowNetwork Mass Flow Rate from Node 2 to 1,
ADS Linkage Pressure Difference,AirflowNetwork Linkage Pressure Difference,
ADS MultiZone Flow Sensible Gain Rate,AirflowNetwork Infiltration Sensible Gain Rate,
ADS MultiZone Flow Sensible Gain Rate,AirflowNetwork Mixing Sensible Gain Rate
ADS MultiZone Flow Sensible Gain,AirflowNetwork Infiltration Sensible Gain
ADS MultiZone Flow Sensible Gain,AirflowNetwork Mixing Sensible Gain
ADS MultiZone Flow Sensible Loss Rate,AirflowNetwork Infiltration Sensible Loss Rate
ADS MultiZone Flow Sensible Loss Rate,AirflowNetwork Mixing Sensible Loss Rate
ADS MultiZone Flow Sensible Loss,AirflowNetwork Infiltration Sensible Loss
ADS MultiZone Flow Sensible Loss,AirflowNetwork Mixing Sensible Loss
ADS MultiZone Flow Latent Gain Rate,AirflowNetwork Infiltration Latent Gain Rate
ADS MultiZone Flow Latent Gain Rate,AirflowNetwork Mixing Latent Gain Rate
ADS MultiZone Flow Latent Gain,AirflowNetwork Infiltration Latent Gain
ADS MultiZone Flow Latent Gain,AirflowNetwork Mixing Latent Gain 
ADS MultiZone Flow Latent Loss Rate,AirflowNetwork Infiltration Latent Loss Rate
ADS MultiZone Flow Latent Loss Rate,AirflowNetwork Mixing Latent Loss Rate
ADS MultiZone Flow Latent Loss,AirflowNetwork Infiltration Latent Loss
ADS MultiZone Flow Latent Loss,AirflowNetwork Mixing Latent Loss
ADS Duct Leak Sensible Gain Rate,AirflowNetwork Duct Leak Sensible Gain Rate
ADS Duct Leak Sensible Gain,AirflowNetwork Duct Leak Sensible Gain
ADS Duct Leak Sensible Loss Rate,AirflowNetwork Duct Leak Sensible Loss Rate
ADS Duct Leak Sensible Loss,AirflowNetwork Duct Leak Sensible Loss
ADS Duct Leak Latent Gain Rate,AirflowNetwork Duct Leak Latent Gain Rate
ADS Duct Leak Latent Gain,AirflowNetwork Duct Leak Latent Gain
ADS Duct Leak Latent Loss Rate,AirflowNetwork Duct Leak Latent Loss Rate
